start_lng,start_lat,end_lng,end_lat,trip_count,passenger_count
-74.066150292961538,40.832373706923342,-74.066150292961538,40.832373706923342,1,1
-73.954779463165181,40.668841012001913,-73.940545122062048,40.687711323048859,36,54
-73.960486354749236,40.816725647931,-73.914827513596066,40.799419820009582,7,17
-73.956202816655178,40.705786458573087,-73.957628412877625,40.742749059368172,57,79
-73.957628412877625,40.742749059368172,-73.8834948515787,40.763217591499433,5,5
-73.929105801824988,40.780527077413275,-73.944789931051588,40.798625269179261,40,58
-73.887611193498216,40.874235950280365,-73.858953600240284,40.912056058877155,2,2
-73.899155043693412,40.781317604991571,-73.973311263353452,40.76083481518792,7,10
-74.000327591295317,40.686100810596081,-73.940545122062048,40.687711323048859,42,77
-73.989006393262443,40.778922759532463,-73.941957829777223,40.724665499717467,22,36
-73.867846925167,40.745119787170594,-73.896395887017349,40.7073741021652,2,2
-73.989006393262443,40.778922759532463,-73.956202816655178,40.705786458573087,34,63
-74.000327591295317,40.686100810596081,-73.989006393262443,40.778922759532463,25,40
-73.973311263353452,40.76083481518792,-73.733795496300218,40.767033921895212,9,18
-74.017481175715986,40.741129871987241,-74.179666309297573,40.681084022240562,21,50
-74.001787362996339,40.723054364272706,-73.826263370900762,40.8387635452181,4,5
-73.896395887017349,40.7073741021652,-73.789790856494008,40.65466416943098,1,2
-73.789790856494008,40.65466416943098,-73.852211252385018,40.727024199630236,57,88
-73.8834948515787,40.763217591499433,-74.003249435641678,40.760025061971383,24,49
-73.943372764351153,40.761636821408416,-73.789790856494008,40.65466416943098,29,38
-74.016008479792461,40.704167908350392,-73.912042591349191,40.725459467118661,3,3
-74.016008479792461,40.704167908350392,-73.895019564323135,40.670428074038632,9,10
-74.003249435641678,40.760025061971383,-73.924899663297026,40.669638399695707,27,45
-73.930512273383158,40.817524228903864,-74.003249435641678,40.760025061971383,19,36
-73.943372764351153,40.761636821408416,-74.000327591295317,40.686100810596081,52,97
-74.001787362996339,40.723054364272706,-74.011604270552354,40.593385011933456,3,8
-73.987554961409671,40.741943335666591,-73.835258534053736,40.671984281397208,15,27
-74.000327591295317,40.686100810596081,-73.789790856494008,40.65466416943098,9,16
-73.989006393262443,40.778922759532463,-73.822295184463172,40.727794964122019,2,2
-73.959056257135728,40.779728795481155,-73.984658947680018,40.668035911292968,57,94
-73.973311263353452,40.76083481518792,-73.7767787494232,40.710456659133477,6,10
-73.971872759094524,40.723863798654364,-73.789790856494008,40.65466416943098,44,72
-73.973311263353452,40.76083481518792,-73.953358347121267,40.631912738485859,48,80
-73.959056257135728,40.779728795481155,-73.805377635258267,40.6727508138092,8,11
-73.8834948515787,40.763217591499433,-74.001787362996339,40.723054364272706,45,71
-73.957628412877625,40.742749059368172,-73.856250273845291,40.837992028178562,2,2
-73.929105801824988,40.780527077413275,-74.165516241807993,40.69998633554021,1,2
-73.800192073814713,40.95065038950608,-73.800192073814713,40.95065038950608,1,1
-73.914827513596066,40.799419820009582,-73.914827513596066,40.799419820009582,10,15
-74.344911167640532,40.694713564502486,-74.344911167640532,40.694713564502486,1,1
-74.323963970381357,40.565946705409075,-74.323963970381357,40.565946705409075,1,1
-74.003249435641678,40.760025061971383,-74.033187264873661,40.759207562116345,9,9
-74.013070032662569,40.630295459525541,-74.011604270552354,40.593385011933456,1,1
-73.8977743784313,40.744337285450158,-73.926299502005918,40.706584143867751,5,5
-73.987554961409671,40.741943335666591,-74.033187264873661,40.759207562116345,16,25
-73.92770154644333,40.743547042741639,-73.971872759094524,40.723863798654364,18,21
-73.956202816655178,40.705786458573087,-73.896395887017349,40.7073741021652,28,46
-73.930512273383158,40.817524228903864,-73.916223272399563,40.836425667265026,32,57
-73.85355547049808,40.763996354723105,-73.839252684425048,40.782875395805362,16,24
-73.91343395497816,40.762431080289005,-73.957628412877625,40.742749059368172,20,37
-73.85355547049808,40.763996354723105,-73.8834948515787,40.763217591499433,57,83
-74.001787362996339,40.723054364272706,-73.983214355039209,40.631107948526683,27,53
-73.93192096636659,40.854538478159505,-73.989006393262443,40.778922759532463,13,28
-74.000327591295317,40.686100810596081,-73.924899663297026,40.669638399695707,10,14
-73.971872759094524,40.723863798654364,-73.899155043693412,40.781317604991571,9,25
-73.973311263353452,40.76083481518792,-74.013070032662569,40.630295459525541,47,63
-74.016008479792461,40.704167908350392,-73.836587821171037,40.708930836491369,10,16
-73.971872759094524,40.723863798654364,-74.027258711939353,40.611429037729224,3,4
-73.971872759094524,40.723863798654364,-73.924899663297026,40.669638399695707,14,36
-73.930512273383158,40.817524228903864,-73.943372764351153,40.761636821408416,8,17
-73.971872759094524,40.723863798654364,-73.867846925167,40.745119787170594,11,24
-73.986105814679,40.704981046617362,-73.957628412877625,40.742749059368172,21,40
-74.003249435641678,40.760025061971383,-73.900537887948317,40.818315041812589,14,24
-73.869203999105082,40.782100377892284,-73.672711512818069,40.731532757792785,1,3
-73.8834948515787,40.763217591499433,-73.873288092053684,40.893144780097494,1,1
-73.986105814679,40.704981046617362,-73.989006393262443,40.778922759532463,19,38
-73.8834948515787,40.763217591499433,-73.989006393262443,40.778922759532463,25,35
-73.774216271166893,40.636579779784412,-73.912042591349191,40.725459467118661,15,20
-73.987554961409671,40.741943335666591,-73.8719245774675,40.856112893442926,28,39
-73.984658947680018,40.668035911292968,-73.971872759094524,40.723863798654364,22,36
-73.987554961409671,40.741943335666591,-73.820976619474962,40.690839705354819,16,25
-74.016008479792461,40.704167908350392,-73.810613071264541,40.820640868980156,2,4
-73.923502025117173,40.632709829054534,-73.910653417529,40.688504999438955,1,3
-73.869203999105082,40.782100377892284,-73.983214355039209,40.631107948526683,13,19
-74.1671066626191,40.736946467141266,-74.1671066626191,40.736946467141266,5,15
-73.886236913152771,40.837212735426242,-73.886236913152771,40.837212735426242,6,9
-73.836587821171037,40.708930836491369,-73.836587821171037,40.708930836491369,18,24
-73.718205951517092,40.748916170594079,-73.718205951517092,40.748916170594079,2,3
-74.028737354215878,40.648347915899308,-74.04292536378405,40.629475271844584,1,1
-73.926299502005918,40.706584143867751,-73.941957829777223,40.724665499717467,44,75
-73.882127060116233,40.726245700528295,-73.867846925167,40.745119787170594,9,18
-73.85355547049808,40.763996354723105,-73.882127060116233,40.726245700528295,19,29
-73.957628412877625,40.742749059368172,-73.92770154644333,40.743547042741639,54,83
-73.944789931051588,40.798625269179261,-73.92770154644333,40.743547042741639,17,29
-74.003249435641678,40.760025061971383,-74.064636320703755,40.79536945897879,2,3
-73.85355547049808,40.763996354723105,-73.763735824635347,40.766286153511977,7,12
-74.003249435641678,40.760025061971383,-73.8664919879764,40.708156333142767,8,9
-74.003249435641678,40.760025061971383,-73.912042591349191,40.725459467118661,8,11
-73.973311263353452,40.76083481518792,-73.819660128215588,40.653901612214952,33,51
-73.869203999105082,40.782100377892284,-73.9391346359544,40.650774310270215,15,33
-73.8066834028901,40.70969761191558,-73.974752036871536,40.797822957309741,1,1
-73.971872759094524,40.723863798654364,-73.912042591349191,40.725459467118661,5,10
-74.001787362996339,40.723054364272706,-73.892273404660713,40.596587558494207,2,2
-73.774216271166893,40.636579779784412,-73.943372764351153,40.761636821408416,111,204
-73.987554961409671,40.741943335666591,-73.858953600240284,40.912056058877155,2,2
-73.944789931051588,40.798625269179261,-73.940545122062048,40.687711323048859,13,18
-73.970436518739589,40.686909926653662,-73.8066834028901,40.70969761191558,2,3
-73.774216271166893,40.636579779784412,-73.876677371118674,40.5785297842807,2,4
-73.989006393262443,40.778922759532463,-73.924899663297026,40.669638399695707,4,8
-73.970436518739589,40.686909926653662,-74.016008479792461,40.704167908350392,46,74
-73.943372764351153,40.761636821408416,-73.823615828082481,40.764767369657029,8,17
-73.971872759094524,40.723863798654364,-73.937726366219621,40.61385448017424,1,1
-73.987554961409671,40.741943335666591,-73.819660128215588,40.653901612214952,35,63
-73.973311263353452,40.76083481518792,-73.762462333282329,40.729313288133035,6,6
-73.789790856494008,40.65466416943098,-73.843265776394588,40.893920572998034,4,6
-74.028737354215878,40.648347915899308,-73.998870115113093,40.649164419813289,4,9
-73.967570808404929,40.613053691654571,-73.983214355039209,40.631107948526683,2,5
-73.926299502005918,40.706584143867751,-73.912042591349191,40.725459467118661,11,16
-73.85355547049808,40.763996354723105,-73.92770154644333,40.743547042741639,56,83
-73.940545122062048,40.687711323048859,-73.9391346359544,40.650774310270215,4,4
-73.91343395497816,40.762431080289005,-73.867846925167,40.745119787170594,33,52
-73.971872759094524,40.723863798654364,-73.929105801824988,40.780527077413275,40,68
-73.774216271166893,40.636579779784412,-73.685851861541892,40.675739795265628,7,16
-73.869203999105082,40.782100377892284,-73.8807614214078,40.689290955494776,9,14
-73.8834948515787,40.763217591499433,-73.8508691499667,40.690069190900736,1,1
-73.92770154644333,40.743547042741639,-73.998870115113093,40.649164419813289,3,5
-73.956202816655178,40.705786458573087,-74.01453810059482,40.667223097918033,2,2
-73.959056257135728,40.779728795481155,-73.856250273845291,40.837992028178562,21,32
-73.943372764351153,40.761636821408416,-73.8664919879764,40.708156333142767,3,3
-73.8834948515787,40.763217591499433,-73.984658947680018,40.668035911292968,10,12
-74.016008479792461,40.704167908350392,-73.8977743784313,40.744337285450158,22,33
-73.789790856494008,40.65466416943098,-73.944789931051588,40.798625269179261,90,158
-74.003249435641678,40.760025061971383,-74.057102140911937,40.610605173047084,1,1
-73.989006393262443,40.778922759532463,-73.8719245774675,40.856112893442926,9,22
-73.974752036871536,40.797822957309741,-74.165516241807993,40.69998633554021,21,38
-73.789790856494008,40.65466416943098,-73.8977743784313,40.744337285450158,34,60
-73.970436518739589,40.686909926653662,-73.953358347121267,40.631912738485859,20,35
-73.973311263353452,40.76083481518792,-73.877391598741568,41.004342724956729,1,1
-74.003249435641678,40.760025061971383,-73.9391346359544,40.650774310270215,12,25
-73.789790856494008,40.65466416943098,-73.899155043693412,40.781317604991571,10,22
-73.85355547049808,40.763996354723105,-74.027258711939353,40.611429037729224,4,4
-73.943372764351153,40.761636821408416,-74.165516241807993,40.69998633554021,4,5
-73.869203999105082,40.782100377892284,-73.7988847252213,40.913592296938539,3,4
-74.001787362996339,40.723054364272706,-73.805377635258267,40.6727508138092,15,22
-73.8834948515787,40.763217591499433,-74.093061828805645,40.757549323988961,2,5
-73.822295184463172,40.727794964122019,-73.807991228188357,40.746661566422659,1,1
-73.93192096636659,40.854538478159505,-73.90331013409623,40.892361191011453,5,8
-73.90331013409623,40.892361191011453,-73.887611193498216,40.874235950280365,4,4
-73.984658947680018,40.668035911292968,-74.028737354215878,40.648347915899308,8,11
-73.953358347121267,40.631912738485859,-73.997414929041113,40.612245210721227,1,1
-73.85355547049808,40.763996354723105,-73.836587821171037,40.708930836491369,20,43
-73.957628412877625,40.742749059368172,-74.017481175715986,40.741129871987241,30,58
-73.914827513596066,40.799419820009582,-73.789790856494008,40.65466416943098,1,2
-74.003249435641678,40.760025061971383,-73.916223272399563,40.836425667265026,46,91
-73.960486354749236,40.816725647931,-73.90331013409623,40.892361191011453,8,11
-73.944789931051588,40.798625269179261,-73.901922916356853,40.855329576861479,28,39
-73.85355547049808,40.763996354723105,-73.823615828082481,40.764767369657029,29,53
-73.987554961409671,40.741943335666591,-73.873288092053684,40.893144780097494,17,33
-73.987554961409671,40.741943335666591,-73.733795496300218,40.767033921895212,4,8
-73.92770154644333,40.743547042741639,-73.987554961409671,40.741943335666591,128,216
-73.941957829777223,40.724665499717467,-74.016008479792461,40.704167908350392,5,8
-73.973311263353452,40.76083481518792,-74.061615529339974,40.721412296994792,4,4
-73.869203999105082,40.782100377892284,-73.900537887948317,40.818315041812589,17,25
-73.92770154644333,40.743547042741639,-73.807991228188357,40.746661566422659,3,6
-73.987554961409671,40.741943335666591,-74.053415663237644,40.888326314183878,2,2
-73.869203999105082,40.782100377892284,-73.779349310254574,40.784402165496857,8,10
-73.987554961409671,40.741943335666591,-74.246050043965866,40.827254841153788,1,1
-73.970436518739589,40.686909926653662,-73.930512273383158,40.817524228903864,5,10
-73.867846925167,40.745119787170594,-73.987554961409671,40.741943335666591,7,12
-73.91343395497816,40.762431080289005,-74.003249435641678,40.760025061971383,9,10
-73.774216271166893,40.636579779784412,-74.04292536378405,40.629475271844584,17,22
-74.001787362996339,40.723054364272706,-73.967570808404929,40.613053691654571,40,59
-74.017481175715986,40.741129871987241,-73.759921359321481,40.655419018769628,1,2
-73.789790856494008,40.65466416943098,-73.986105814679,40.704981046617362,48,87
-73.92770154644333,40.743547042741639,-73.789790856494008,40.65466416943098,8,10
-73.820976619474962,40.690839705354819,-74.032336768576684,41.111688737218536,1,1
-73.600780918871962,40.825795862820996,-73.600780918871962,40.825795862820996,1,1
-73.843265776394588,40.893920572998034,-73.843265776394588,40.893920572998034,2,2
-73.462251970597521,40.699483553132829,-73.462251970597521,40.699483553132829,1,1
-73.896395887017349,40.7073741021652,-73.896395887017349,40.7073741021652,5,10
-73.705470429685434,41.268950151239508,-73.705470429685434,41.268950151239508,1,1
-73.778063017129483,40.747420843376034,-73.748134586129169,40.748172378184883,1,1
-73.969002536950271,40.649973218055479,-73.953358347121267,40.631912738485859,4,7
-73.954779463165181,40.668841012001913,-73.9391346359544,40.650774310270215,18,27
-73.869203999105082,40.782100377892284,-73.92770154644333,40.743547042741639,89,170
-73.940545122062048,40.687711323048859,-73.956202816655178,40.705786458573087,41,74
-73.969002536950271,40.649973218055479,-73.895019564323135,40.670428074038632,2,2
-73.957628412877625,40.742749059368172,-73.954779463165181,40.668841012001913,2,2
-73.987554961409671,40.741943335666591,-73.9391346359544,40.650774310270215,36,65
-73.974752036871536,40.797822957309741,-73.957628412877625,40.742749059368172,33,71
-73.987554961409671,40.741943335666591,-73.96614132779878,40.576151366170933,15,37
-73.989006393262443,40.778922759532463,-73.886236913152771,40.837212735426242,7,11
-73.774216271166893,40.636579779784412,-73.983214355039209,40.631107948526683,20,35
-74.001787362996339,40.723054364272706,-73.90331013409623,40.892361191011453,16,26
-73.85355547049808,40.763996354723105,-73.9391346359544,40.650774310270215,12,20
-73.819660128215588,40.653901612214952,-74.003249435641678,40.760025061971383,6,9
-73.654783668053426,40.6395371207657,-73.654783668053426,40.6395371207657,1,1
-73.900537887948317,40.818315041812589,-73.930512273383158,40.817524228903864,15,16
-73.930512273383158,40.817524228903864,-73.914827513596066,40.799419820009582,14,15
-73.7845148330491,40.932498452260873,-73.7845148330491,40.932498452260873,2,2
-73.940545122062048,40.687711323048859,-73.954779463165181,40.668841012001913,36,53
-78.545763736759938,40.807191397612513,-79.785748554790374,40.9230082906959,1,1
-73.836587821171037,40.708930836491369,-73.835258534053736,40.671984281397208,1,1
-73.789790856494008,40.65466416943098,-73.835258534053736,40.671984281397208,13,19
-73.946209335162834,40.835630824012625,-73.957628412877625,40.742749059368172,2,3
-73.926299502005918,40.706584143867751,-73.986105814679,40.704981046617362,5,6
-73.971872759094524,40.723863798654364,-74.018956193843067,40.778108969918257,1,1
-73.998870115113093,40.649164419813289,-73.954779463165181,40.668841012001913,4,5
-73.869203999105082,40.782100377892284,-73.7923788726592,40.728557993714716,6,7
-73.901922916356853,40.855329576861479,-73.90331013409623,40.892361191011453,1,1
-73.987554961409671,40.741943335666591,-73.7923788726592,40.728557993714716,13,24
-73.789790856494008,40.65466416943098,-73.96614132779878,40.576151366170933,21,36
-73.789790856494008,40.65466416943098,-73.7767787494232,40.710456659133477,10,21
-73.970436518739589,40.686909926653662,-73.8834948515787,40.763217591499433,5,14
-73.774216271166893,40.636579779784412,-73.923502025117173,40.632709829054534,27,57
-73.85355547049808,40.763996354723105,-73.926299502005918,40.706584143867751,45,76
-74.000327591295317,40.686100810596081,-74.179666309297573,40.681084022240562,2,2
-74.001787362996339,40.723054364272706,-73.7923788726592,40.728557993714716,7,11
-73.899155043693412,40.781317604991571,-73.882127060116233,40.726245700528295,2,2
-74.000327591295317,40.686100810596081,-73.9391346359544,40.650774310270215,9,11
-73.774216271166893,40.636579779784412,-74.011604270552354,40.593385011933456,2,3
-73.946209335162834,40.835630824012625,-73.91343395497816,40.762431080289005,5,11
-73.944789931051588,40.798625269179261,-74.016008479792461,40.704167908350392,60,102
-73.987554961409671,40.741943335666591,-73.731297636399717,40.693104920188929,3,4
-73.973311263353452,40.76083481518792,-73.998870115113093,40.649164419813289,35,51
-73.869203999105082,40.782100377892284,-73.762462333282329,40.729313288133035,8,10
-73.943372764351153,40.761636821408416,-73.840588270484758,40.819873362154432,1,2
-73.959056257135728,40.779728795481155,-74.121442198392373,40.719739300902035,2,2
-74.001787362996339,40.723054364272706,-73.916223272399563,40.836425667265026,28,51
-73.973311263353452,40.76083481518792,-74.11634673991513,41.314138227666362,1,1
-74.151354930684747,40.718891205552765,-74.151354930684747,40.718891205552765,1,1
-73.940545122062048,40.687711323048859,-73.926299502005918,40.706584143867751,23,39
-73.901922916356853,40.855329576861479,-73.886236913152771,40.837212735426242,3,4
-73.954779463165181,40.668841012001913,-73.924899663297026,40.669638399695707,21,32
-72.802711153084886,51.889414349944161,-73.987554961409671,40.741943335666591,1,1
-73.943372764351153,40.761636821408416,-73.899155043693412,40.781317604991571,25,45
-73.959056257135728,40.779728795481155,-73.896395887017349,40.7073741021652,9,20
-73.971872759094524,40.723863798654364,-73.8719245774675,40.856112893442926,4,11
-74.001787362996339,40.723054364272706,-73.8379192029769,40.745894547593409,5,12
-73.92770154644333,40.743547042741639,-73.930512273383158,40.817524228903864,3,4
-73.774216271166893,40.636579779784412,-73.900537887948317,40.818315041812589,10,20
-73.959056257135728,40.779728795481155,-73.779349310254574,40.784402165496857,1,1
-73.774216271166893,40.636579779784412,-73.907881618674978,40.614647575938648,14,19
-74.016008479792461,40.704167908350392,-73.969002536950271,40.649973218055479,68,108
-73.973311263353452,40.76083481518792,-73.8807614214078,40.689290955494776,6,12
-74.017481175715986,40.741129871987241,-73.940545122062048,40.687711323048859,47,74
-73.953358347121267,40.631912738485859,-73.973311263353452,40.76083481518792,2,2
-73.986105814679,40.704981046617362,-73.869203999105082,40.782100377892284,14,25
-74.003249435641678,40.760025061971383,-73.907881618674978,40.614647575938648,4,8
-73.954779463165181,40.668841012001913,-73.946209335162834,40.835630824012625,2,2
-74.003249435641678,40.760025061971383,-73.895019564323135,40.670428074038632,7,11
-73.987554961409671,40.741943335666591,-73.807991228188357,40.746661566422659,10,20
-74.017481175715986,40.741129871987241,-73.912042591349191,40.725459467118661,5,7
-74.001787362996339,40.723054364272706,-73.819660128215588,40.653901612214952,13,15
-73.970436518739589,40.686909926653662,-73.895019564323135,40.670428074038632,13,26
-73.820976619474962,40.690839705354819,-73.820976619474962,40.690839705354819,34,102
-72.934071733161545,41.303713648184342,-72.934071733161545,41.303713648184342,1,2
-73.940545122062048,40.687711323048859,-73.924899663297026,40.669638399695707,24,33
-73.943372764351153,40.761636821408416,-73.92770154644333,40.743547042741639,101,159
-73.943372764351153,40.761636821408416,-73.912042591349191,40.725459467118661,8,9
-73.916223272399563,40.836425667265026,-73.886236913152771,40.837212735426242,4,4
-73.92770154644333,40.743547042741639,-73.8834948515787,40.763217591499433,30,50
-73.959056257135728,40.779728795481155,-73.90331013409623,40.892361191011453,25,45
-73.819660128215588,40.653901612214952,-73.869203999105082,40.782100377892284,1,1
-74.016008479792461,40.704167908350392,-73.852211252385018,40.727024199630236,40,62
-73.789790856494008,40.65466416943098,-73.7468738770608,40.711207977876761,11,27
-73.85355547049808,40.763996354723105,-73.960486354749236,40.816725647931,69,114
-73.973311263353452,40.76083481518792,-73.983214355039209,40.631107948526683,30,45
-73.85355547049808,40.763996354723105,-73.930512273383158,40.817524228903864,37,65
-74.003249435641678,40.760025061971383,-73.967570808404929,40.613053691654571,16,35
-73.820976619474962,40.690839705354819,-73.987554961409671,40.741943335666591,15,27
-73.984658947680018,40.668035911292968,-73.987554961409671,40.741943335666591,31,51
-73.774216271166893,40.636579779784412,-73.997414929041113,40.612245210721227,19,27
-74.016008479792461,40.704167908350392,-73.820976619474962,40.690839705354819,2,2
-73.774216271166893,40.636579779784412,-73.8705632148476,40.819098086332957,5,8
-73.973311263353452,40.76083481518792,-73.840588270484758,40.819873362154432,7,17
-73.774216271166893,40.636579779784412,-74.084967546346419,40.924542702104894,1,1
-73.85355547049808,40.763996354723105,-73.998870115113093,40.649164419813289,12,17
-73.7767787494232,40.710456659133477,-73.7767787494232,40.710456659133477,5,5
-73.696826099495567,41.008884581563407,-73.696826099495567,41.008884581563407,1,1
-73.8705632148476,40.819098086332957,-73.8705632148476,40.819098086332957,3,4
-74.048905642516672,40.777287427003188,-74.048905642516672,40.777287427003188,3,8
-73.86438598437671,41.060388576445526,-73.86438598437671,41.060388576445526,1,1
-74.001787362996339,40.723054364272706,-76.967441256488868,38.954251673131729,1,1
-73.930512273383158,40.817524228903864,-73.900537887948317,40.818315041812589,18,28
-73.8977743784313,40.744337285450158,-73.8834948515787,40.763217591499433,51,90
-73.957628412877625,40.742749059368172,-73.926299502005918,40.706584143867751,11,20
-73.8977743784313,40.744337285450158,-73.823615828082481,40.764767369657029,7,9
-73.789790856494008,40.65466416943098,-73.937726366219621,40.61385448017424,11,22
-73.761190846420277,40.692357570267035,-73.839252684425048,40.782875395805362,1,4
-74.003249435641678,40.760025061971383,-73.953358347121267,40.631912738485859,21,42
-74.017481175715986,40.741129871987241,-73.967570808404929,40.613053691654571,4,9
-73.944789931051588,40.798625269179261,-73.867846925167,40.745119787170594,4,6
-73.987554961409671,40.741943335666591,-73.840588270484758,40.819873362154432,7,18
-74.001787362996339,40.723054364272706,-73.9092664283535,40.651567696115386,12,22
-73.869203999105082,40.782100377892284,-73.937726366219621,40.61385448017424,8,17
-73.974752036871536,40.797822957309741,-73.984658947680018,40.668035911292968,10,18
-74.000327591295317,40.686100810596081,-73.957628412877625,40.742749059368172,17,39
-73.774216271166893,40.636579779784412,-73.93192096636659,40.854538478159505,35,69
-73.789790856494008,40.65466416943098,-73.8508691499667,40.690069190900736,15,27
-73.914827513596066,40.799419820009582,-74.001787362996339,40.723054364272706,3,3
-74.200266091214544,40.810057393264344,-74.200266091214544,40.810057393264344,2,3
-73.630757442699121,40.82508274612659,-73.630757442699121,40.82508274612659,1,1
-73.8834948515787,40.763217591499433,-73.91343395497816,40.762431080289005,69,130
-73.869203999105082,40.782100377892284,-73.8379192029769,40.745894547593409,14,21
-73.85355547049808,40.763996354723105,-73.7767787494232,40.710456659133477,4,8
-73.957628412877625,40.742749059368172,-73.956202816655178,40.705786458573087,29,41
-73.869203999105082,40.782100377892284,-73.916223272399563,40.836425667265026,15,30
-73.774216271166893,40.636579779784412,-73.867846925167,40.745119787170594,33,58
-73.774216271166893,40.636579779784412,-73.730051652931181,40.6561661599699,25,46
-73.917621236601647,40.873448602965126,-73.946209335162834,40.835630824012625,12,20
-73.989006393262443,40.778922759532463,-74.018956193843067,40.778108969918257,2,7
-73.91343395497816,40.762431080289005,-73.916223272399563,40.836425667265026,3,6
-73.867846925167,40.745119787170594,-73.957628412877625,40.742749059368172,3,3
-73.92770154644333,40.743547042741639,-73.836587821171037,40.708930836491369,6,6
-73.774216271166893,40.636579779784412,-73.895019564323135,40.670428074038632,26,38
-73.970436518739589,40.686909926653662,-73.926299502005918,40.706584143867751,41,76
-73.973311263353452,40.76083481518792,-73.839252684425048,40.782875395805362,7,19
-73.85355547049808,40.763996354723105,-73.805377635258267,40.6727508138092,7,15
-73.946209335162834,40.835630824012625,-73.989006393262443,40.778922759532463,58,93
-74.017481175715986,40.741129871987241,-73.953358347121267,40.631912738485859,8,9
-73.774216271166893,40.636579779784412,-73.856250273845291,40.837992028178562,16,35
-73.987554961409671,40.741943335666591,-73.886236913152771,40.837212735426242,23,54
-73.960486354749236,40.816725647931,-73.8977743784313,40.744337285450158,3,3
-73.973311263353452,40.76083481518792,-74.011604270552354,40.593385011933456,4,5
-74.016008479792461,40.704167908350392,-73.910653417529,40.688504999438955,13,22
-73.974752036871536,40.797822957309741,-73.8719245774675,40.856112893442926,4,4
-73.986105814679,40.704981046617362,-73.974752036871536,40.797822957309741,16,21
-73.789790856494008,40.65466416943098,-73.929105801824988,40.780527077413275,15,24
-73.804073920441851,40.635821190924659,-73.959056257135728,40.779728795481155,16,17
-74.003249435641678,40.760025061971383,-73.822295184463172,40.727794964122019,4,6
-73.774216271166893,40.636579779784412,-73.6427942262565,40.732257109032616,3,7
-73.822295184463172,40.727794964122019,-74.017481175715986,40.741129871987241,1,1
-73.789790856494008,40.65466416943098,-74.017481175715986,40.741129871987241,73,140
-74.045910795711592,40.703347044135576,-74.045910795711592,40.703347044135576,3,8
-74.31330781832412,40.658670854042761,-74.31330781832412,40.658670854042761,1,1
-74.186085193480622,40.828992217350034,-74.186085193480622,40.828992217350034,2,3
-73.907881618674978,40.614647575938648,-73.907881618674978,40.614647575938648,2,2
-73.929105801824988,40.780527077413275,-73.899155043693412,40.781317604991571,21,26
-74.047407039474152,40.740308668694183,-74.031701625179011,40.722237196929349,2,2
-73.789790856494008,40.65466416943098,-73.730051652931181,40.6561661599699,9,16
-73.969002536950271,40.649973218055479,-73.998870115113093,40.649164419813289,4,5
-73.869203999105082,40.782100377892284,-73.807991228188357,40.746661566422659,12,28
-73.956202816655178,40.705786458573087,-73.954779463165181,40.668841012001913,71,128
-73.941957829777223,40.724665499717467,-73.986105814679,40.704981046617362,16,34
-73.974752036871536,40.797822957309741,-73.90331013409623,40.892361191011453,44,81
-73.9391346359544,40.650774310270215,-73.910653417529,40.688504999438955,1,1
-73.774216271166893,40.636579779784412,-73.684642087303644,40.638809338170127,2,3
-73.984658947680018,40.668035911292968,-74.001787362996339,40.723054364272706,32,47
-74.001787362996339,40.723054364272706,-74.027258711939353,40.611429037729224,29,42
-73.971872759094524,40.723863798654364,-73.9391346359544,40.650774310270215,5,10
-73.930512273383158,40.817524228903864,-73.917621236601647,40.873448602965126,5,5
-74.001787362996339,40.723054364272706,-74.13248911608126,40.6269685205462,2,4
-73.789790856494008,40.65466416943098,-73.946209335162834,40.835630824012625,21,39
-73.774216271166893,40.636579779784412,-73.763735824635347,40.766286153511977,16,20
-73.774216271166893,40.636579779784412,-74.086945199772373,40.609773617056831,4,9
-74.001787362996339,40.723054364272706,-73.8807614214078,40.689290955494776,9,14
-73.774216271166893,40.636579779784412,-73.917621236601647,40.873448602965126,28,35
-73.987554961409671,40.741943335666591,-73.839252684425048,40.782875395805362,8,12
-73.943372764351153,40.761636821408416,-73.96614132779878,40.576151366170933,3,4
-73.959056257135728,40.779728795481155,-73.7325455826426,40.730060847115276,1,3
-73.973311263353452,40.76083481518792,-73.830250398309786,40.949885933524016,5,7
-73.8834948515787,40.763217591499433,-73.951939463253538,40.595001656781257,1,1
-74.017481175715986,40.741129871987241,-74.165516241807993,40.69998633554021,26,51
-73.987554961409671,40.741943335666591,-73.804073920441851,40.635821190924659,34,63
-73.788410478461472,41.043749678104291,-73.788410478461472,41.043749678104291,1,2
-74.303131354938785,40.437387121263342,-74.303131354938785,40.437387121263342,1,1
-73.657158109514768,40.713415560779588,-73.657158109514768,40.713415560779588,1,1
-73.92770154644333,40.743547042741639,-73.941957829777223,40.724665499717467,18,28
-73.940545122062048,40.687711323048859,-73.910653417529,40.688504999438955,31,50
-73.944789931051588,40.798625269179261,-73.899155043693412,40.781317604991571,2,2
-73.869203999105082,40.782100377892284,-73.930512273383158,40.817524228903864,60,98
-73.929105801824988,40.780527077413275,-73.810613071264541,40.820640868980156,1,2
-73.852211252385018,40.727024199630236,-73.987554961409671,40.741943335666591,10,17
-74.000327591295317,40.686100810596081,-73.910653417529,40.688504999438955,15,24
-73.959056257135728,40.779728795481155,-73.8719245774675,40.856112893442926,21,48
-74.001787362996339,40.723054364272706,-73.923502025117173,40.632709829054534,8,11
-73.973311263353452,40.76083481518792,-73.80930111601927,40.783642658434481,10,15
